,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Tgt,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
1184,Jordan Matthews,PHI,WR,24.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,73.0,804.0,11.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,3.0,171.4
1185,Al Toon,NYJ,WR,28.0,15.0,15.0,1.0,1.0,27.0,0.0,0.0,0.0,,74.0,963.0,13.01,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,963.0,0.0,171.38
1186,Pat Tilley,STL,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,32.0,,62.0,900.0,14.52,1.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,900.0,3.0,171.2
1187,John Gilliam,MIN,WR,30.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,35.0,,50.0,777.0,15.54,1.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,777.0,7.0,171.2
1188,Gerald Carter,TAM,WR,27.0,16.0,9.0,0.0,0.0,0.0,0.0,1.0,16.0,,60.0,816.0,13.6,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,816.0,5.0,171.2
1189,Antonio Brown,PIT,WR,24.0,13.0,10.0,0.0,2.0,0.0,1.0,7.0,24.0,106.0,66.0,787.0,11.92,4.0,2.0,0.0,0.0,2.0,24.0,0.0,7.0,787.0,5.0,171.1
1190,Cris Carter,PHI,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,16.0,,45.0,605.0,13.44,1.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,605.0,11.0,171.1
1191,Anthony Carter,MIN,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,43.0,821.0,19.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,8.0,171.1
1192,Freddie Scott,DET,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,86.0,,53.0,834.0,15.74,2.0,0.0,0.0,0.0,0.0,86.0,1.0,5.0,834.0,4.0,171.0
1193,John Stallworth,PIT,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,798.0,19.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,9.0,170.8
1194,Webster Slaughter,CLE,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,906.0,14.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,3.0,170.6
1195,Oronde Gadsden,MIA,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,56.0,786.0,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,6.0,170.6
1196,Eddie Kennison,KAN,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,16.0,101.0,53.0,860.0,16.23,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,860.0,5.0,170.6
1197,Mike Sherrard,NYG,WR,31.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,-10.0,102.0,53.0,825.0,15.57,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,1.0,825.0,6.0,170.5
1198,Byron Franklin,BUF,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-7.0,,69.0,862.0,12.49,4.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,862.0,4.0,170.5
1199,Dokie Williams,RAI,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,925.0,19.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,5.0,170.5
1200,Amani Toomer,NYG,WR,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,60.0,684.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,7.0,170.4
1201,Mark Jackson,DEN,WR,29.0,16.0,13.0,0.0,0.0,0.0,0.0,3.0,-1.0,117.0,48.0,745.0,15.52,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,745.0,8.0,170.4
1202,Eddie Kennison,KAN,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,9.0,99.0,56.0,853.0,15.23,1.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,853.0,5.0,170.20000000000005
1203,Michael Irvin,DAL,WR,30.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,64.0,962.0,15.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,2.0,170.2
1204,Martavis Bryant,PIT,WR,24.0,11.0,5.0,0.0,0.0,0.0,0.0,5.0,37.0,92.0,50.0,765.0,15.3,1.0,1.0,0.0,0.0,0.0,37.0,1.0,5.0,765.0,6.0,170.2
1205,Nat Moore,MIA,WR,27.0,16.0,15.0,0.0,0.0,0.0,0.0,4.0,-3.0,,48.0,645.0,13.44,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,4.0,645.0,10.0,170.2
1206,Wayne Chrebet,NYJ,WR,29.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,51.0,691.0,13.55,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,691.0,9.0,170.1
1207,Darius Slayton,NYG,WR,22.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,740.0,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,8.0,170.0
1208,Darrell Jackson,SEA,WR,24.0,13.0,13.0,0.0,0.0,0.0,0.0,3.0,3.0,112.0,62.0,877.0,14.15,3.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,877.0,4.0,170.0
1209,Anquan Boldin,SFO,WR,35.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,69.0,789.0,11.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,4.0,169.9
1210,Lee Evans,BUF,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,55.0,849.0,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,5.0,169.9
1211,Austin Collie,IND,WR,24.0,16.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,89.0,60.0,676.0,11.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,676.0,7.0,169.7
1212,Justin McCareins,TEN,WR,25.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,13.0,82.0,47.0,813.0,17.3,2.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,813.0,7.0,169.60000000000005
1213,Lynn Swann,PIT,WR,25.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,6.0,,50.0,789.0,15.78,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,789.0,7.0,169.5
1214,Bobby Johnson,NYG,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,795.0,16.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,7.0,169.5
1215,James Jett,OAK,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,88.0,45.0,882.0,19.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,882.0,6.0,169.5
1216,Andre Reed,BUF,WR,29.0,15.0,15.0,0.0,0.0,0.0,0.0,9.0,21.0,87.0,52.0,854.0,16.42,3.0,0.0,0.0,0.0,0.0,21.0,0.0,9.0,854.0,6.0,169.5
1217,Eddie Brown,CIN,WR,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.0,814.0,15.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,6.0,169.4
1218,Chris Sanders,HOU,WR,23.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,-19.0,87.0,35.0,823.0,23.51,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,2.0,823.0,9.0,169.4
1219,Antonio Freeman,GNB,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-5.0,108.0,52.0,818.0,15.73,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,818.0,6.0,169.3
1220,Plaxico Burress,PIT,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-7.0,124.0,60.0,860.0,14.33,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,860.0,4.0,169.3
1221,Henry Ellard,RAM,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,18.0,117.0,61.0,945.0,15.49,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,945.0,2.0,169.3
1222,Tony Hill,DAL,WR,27.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,,49.0,801.0,16.35,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,801.0,7.0,169.29999999999995
1223,Willie Green,CAR,WR,29.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,47.0,882.0,18.77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,6.0,169.2
1224,Greg Jennings,MIN,WR,31.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,59.0,742.0,12.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,6.0,169.2
1225,Gene Washington,SFO,WR,28.0,14.0,14.0,0.0,1.0,0.0,0.0,1.0,-4.0,,44.0,735.0,16.7,1.0,0.0,0.0,0.0,1.0,-4.0,0.0,1.0,735.0,9.0,169.1
1226,Wes Chandler,SDG,WR,27.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,25.0,,58.0,845.0,14.57,3.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,845.0,5.0,169.0
1227,Austin Collie,IND,WR,25.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,58.0,649.0,11.19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,8.0,168.9
1228,Quincy Enunwa,NYJ,WR,24.0,16.0,13.0,0.0,0.0,0.0,0.0,1.0,12.0,105.0,58.0,857.0,14.78,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,857.0,4.0,168.89999999999995
1229,Ray Alexander,DAL,WR,26.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,54.0,788.0,14.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,6.0,168.8
1230,Bob Hayes,DAL,WR,29.0,14.0,13.0,0.0,0.0,0.0,0.0,3.0,18.0,,35.0,840.0,24.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,840.0,8.0,168.8
1231,Bob Grim,MIN,WR,26.0,14.0,14.0,0.0,1.0,0.0,0.0,6.0,127.0,,45.0,691.0,15.36,0.0,0.0,0.0,0.0,1.0,127.0,0.0,6.0,691.0,7.0,168.79999999999995
1232,Johnny Perkins,NYG,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,-1.0,,51.0,858.0,16.82,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,858.0,6.0,168.70000000000005
1233,Al Toon,NYJ,WR,27.0,14.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,,57.0,757.0,13.28,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,757.0,6.0,168.7
1234,Richard Johnson,DET,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,727.0,11.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,6.0,168.7
1235,Kenny Stills,MIA,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,42.0,726.0,17.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,9.0,168.6
1236,Marquise Goodwin,SFO,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,44.0,105.0,56.0,962.0,17.18,0.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0,962.0,2.0,168.6
1237,Eddie Brown,CIN,WR,28.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.0,706.0,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,9.0,168.6
1238,Eddie Kennison,NOR,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,20.0,128.0,61.0,835.0,13.69,6.0,1.0,0.0,0.0,0.0,20.0,0.0,3.0,835.0,4.0,168.5
1239,Sidney Rice,SEA,WR,26.0,16.0,16.0,1.0,2.0,25.0,0.0,2.0,6.0,82.0,50.0,748.0,14.96,0.0,0.0,25.0,0.0,2.0,6.0,0.0,2.0,748.0,7.0,168.4
1240,Donte' Stallworth,NOR,WR,24.0,16.0,10.0,0.0,0.0,0.0,0.0,6.0,37.0,106.0,58.0,767.0,13.22,0.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,767.0,5.0,168.39999999999995
1241,Nat Moore,MIA,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,3.0,22.0,,48.0,840.0,17.5,1.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,840.0,6.0,168.2
1242,Nat Moore,MIA,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,3.0,22.0,,48.0,840.0,17.5,1.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,840.0,6.0,168.2
1243,Reidel Anthony,TAM,WR,22.0,15.0,13.0,0.0,0.0,0.0,0.0,4.0,43.0,94.0,51.0,708.0,13.88,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,708.0,7.0,168.10000000000005
1244,Lee Evans,BUF,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,4.0,38.0,92.0,48.0,743.0,15.48,0.0,0.0,0.0,0.0,0.0,38.0,0.0,4.0,743.0,7.0,168.10000000000005
1245,Nate Washington,TEN,WR,30.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,58.0,919.0,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,3.0,167.9
1246,Kendall Wright,TEN,WR,25.0,14.0,11.0,0.0,0.0,0.0,0.0,4.0,54.0,93.0,57.0,715.0,12.54,1.0,1.0,0.0,0.0,0.0,54.0,0.0,4.0,715.0,6.0,167.9
1247,Michael Crabtree,OAK,WR,30.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,58.0,618.0,10.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,8.0,167.8
1248,Gary Garrison,SDG,WR,28.0,14.0,13.0,0.0,0.0,0.0,0.0,2.0,-6.0,,52.0,744.0,14.31,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,2.0,744.0,7.0,167.8
1249,Jeff Graham,SDG,WR,31.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,55.0,907.0,16.49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,4.0,167.7
1250,Marty Booker,MIA,WR,30.0,14.0,13.0,0.0,0.0,0.0,0.0,3.0,19.0,90.0,55.0,747.0,13.58,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,747.0,6.0,167.6
1251,Webster Slaughter,CLE,WR,23.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,806.0,17.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,7.0,167.6
1252,Isaac Bruce,STL,WR,25.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,56.0,815.0,14.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,5.0,167.5
1253,Malcom Floyd,SDG,WR,31.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,56.0,814.0,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,5.0,167.4
1254,Anthony Carter,MIN,WR,33.0,15.0,14.0,0.0,0.0,0.0,0.0,7.0,19.0,107.0,60.0,775.0,12.92,1.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,775.0,5.0,167.4
1255,Haywood Jeffires,HOU,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,66.0,753.0,11.41,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,6.0,167.3
1256,Muhsin Muhammad,CAR,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,40.0,108.0,63.0,823.0,13.06,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0,823.0,3.0,167.3
1257,Doug Baldwin,SEA,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,8.0,98.0,66.0,825.0,12.5,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,825.0,3.0,167.3
1258,Frank Grant,WAS,WR,25.0,14.0,9.0,0.0,0.0,0.0,0.0,3.0,46.0,,41.0,776.0,18.93,2.0,0.0,0.0,0.0,0.0,46.0,0.0,3.0,776.0,8.0,167.2
1259,Mario Manningham,NYG,WR,23.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,57.0,822.0,14.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,5.0,167.2
1260,John Stallworth,PIT,WR,25.0,14.0,14.0,0.0,0.0,0.0,0.0,6.0,47.0,,44.0,784.0,17.82,1.0,0.0,0.0,0.0,0.0,47.0,0.0,6.0,784.0,7.0,167.1
1261,David Patten,NWE,WR,27.0,16.0,14.0,1.0,2.0,60.0,1.0,5.0,67.0,94.0,51.0,749.0,14.69,1.0,0.0,60.0,1.0,2.0,67.0,1.0,5.0,749.0,4.0,167.0
1262,Sammy White,MIN,WR,23.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,760.0,18.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,9.0,167.0
1263,Gary Garrison,SDG,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,,42.0,889.0,21.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,889.0,6.0,166.9
1264,Mervyn Fernandez,RAI,WR,31.0,16.0,15.0,0.0,0.0,0.0,0.0,3.0,10.0,,52.0,839.0,16.13,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,839.0,5.0,166.9
1265,Gary Clark,PHO,WR,31.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,63.0,818.0,12.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,4.0,166.8
1266,Kevin Johnson,CLE,WR,26.0,16.0,15.0,1.0,2.0,33.0,0.0,0.0,0.0,120.0,67.0,703.0,10.49,0.0,0.0,33.0,1.0,2.0,0.0,0.0,0.0,703.0,4.0,166.62
1267,Hines Ward,PIT,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,-2.0,101.0,61.0,638.0,10.46,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,638.0,7.0,166.60000000000005
1268,Michael Jackson,CLE,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,21.0,82.0,47.0,755.0,16.06,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,755.0,7.0,166.6
1269,Reggie Brown,PHI,WR,26.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,36.0,111.0,61.0,780.0,12.79,1.0,0.0,0.0,0.0,0.0,36.0,0.0,5.0,780.0,4.0,166.6
1270,Webster Slaughter,CLE,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,29.0,,59.0,847.0,14.36,2.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,847.0,4.0,166.6
1271,Denarius Moore,OAK,WR,24.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,-5.0,114.0,51.0,741.0,14.53,3.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,741.0,7.0,166.6
1272,David Patten,NWE,WR,30.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,95.0,44.0,800.0,18.18,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,800.0,7.0,166.5
1273,Daryl Turner,SEA,WR,23.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,715.0,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,10.0,166.5
1274,Mark Clayton,MIA,WR,26.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,8.0,,46.0,776.0,16.87,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,776.0,7.0,166.4
1275,Harold Carmichael,PHI,WR,25.0,14.0,14.0,0.0,1.0,0.0,0.0,2.0,-6.0,,56.0,649.0,11.59,1.0,0.0,0.0,0.0,1.0,-6.0,0.0,2.0,649.0,8.0,166.3
1276,Eric Martin,NOR,WR,30.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.0,803.0,12.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,4.0,166.3
1277,Ted Ginn,MIA,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,73.0,93.0,56.0,790.0,14.11,5.0,0.0,0.0,0.0,0.0,73.0,2.0,5.0,790.0,2.0,166.3
1278,Jerry Rice,SFO,WR,23.0,16.0,4.0,0.0,0.0,0.0,0.0,6.0,26.0,,49.0,927.0,18.92,1.0,0.0,0.0,0.0,0.0,26.0,1.0,6.0,927.0,3.0,166.29999999999995
1279,Christian Kirk,ARI,WR,23.0,13.0,13.0,0.0,0.0,0.0,0.0,10.0,93.0,108.0,68.0,709.0,10.43,0.0,0.0,0.0,0.0,0.0,93.0,0.0,10.0,709.0,3.0,166.20000000000005
1280,Billy Johnson,ATL,WR,33.0,16.0,8.0,0.0,0.0,0.0,0.0,8.0,-8.0,,62.0,830.0,13.39,4.0,0.0,0.0,0.0,0.0,-8.0,0.0,8.0,830.0,5.0,166.2
1281,Peerless Price,ATL,WR,27.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,3.0,141.0,64.0,838.0,13.09,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,838.0,3.0,166.10000000000005
1282,Sean Dawkins,SEA,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,63.0,731.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,5.0,166.1
1283,Bob Chandler,BUF,WR,26.0,14.0,13.0,0.0,0.0,0.0,0.0,2.0,5.0,,55.0,746.0,13.56,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,746.0,6.0,166.1
1284,James Lofton,GNB,WR,30.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,,64.0,840.0,13.13,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,840.0,4.0,166.0
1285,Jeff Graham,SDG,WR,30.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,57.0,968.0,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,2.0,165.8
1286,Jerricho Cotchery,PIT,WR,31.0,16.0,6.0,0.0,0.0,0.0,0.0,1.0,-5.0,76.0,46.0,602.0,13.09,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,602.0,10.0,165.7
1287,Mark Jackson,DEN,WR,25.0,12.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,,46.0,852.0,18.52,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,852.0,6.0,165.7
1288,Ken Burrough,HOU,WR,29.0,14.0,14.0,0.0,1.0,0.0,0.0,4.0,10.0,,43.0,816.0,18.98,4.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,816.0,8.0,165.6
1289,Reggie Rucker,CLE,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,30.0,,49.0,676.0,13.8,1.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,676.0,8.0,165.6
1290,James Lofton,BUF,WR,36.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,51.0,786.0,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,6.0,165.6
1291,Jordy Nelson,GNB,WR,27.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,49.0,745.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,7.0,165.5
1292,Michael Jackson,CLE,WR,26.0,13.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,81.0,44.0,714.0,16.23,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,714.0,9.0,165.4
1293,Henry Ellard,WAS,WR,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,52.0,1014.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,2.0,165.4
1294,Nelson Agholor,PHI,WR,25.0,16.0,16.0,1.0,1.0,15.0,0.0,3.0,32.0,97.0,64.0,736.0,11.5,1.0,0.0,15.0,0.0,1.0,32.0,0.0,3.0,736.0,4.0,165.39999999999995
1295,Torry Holt,STL,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,3.0,25.0,97.0,52.0,788.0,15.15,4.0,2.0,0.0,0.0,0.0,25.0,0.0,3.0,788.0,6.0,165.3
1296,Michael Floyd,ARI,WR,25.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,99.0,47.0,841.0,17.89,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,841.0,6.0,165.29999999999995
1297,Darnay Scott,CIN,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,11.0,109.0,52.0,821.0,15.79,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,821.0,5.0,165.2
1298,Henry Marshall,KAN,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,22.0,,47.0,799.0,17.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,799.0,6.0,165.1
1299,Santonio Holmes,NYJ,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,27.0,101.0,51.0,654.0,12.82,2.0,1.0,0.0,0.0,0.0,27.0,0.0,3.0,654.0,8.0,165.1
1300,Michael Crabtree,SFO,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,55.0,741.0,13.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,6.0,165.1
1301,Carl Pickens,CIN,WR,29.0,16.0,14.0,1.0,1.0,6.0,0.0,0.0,0.0,107.0,57.0,737.0,12.93,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,737.0,6.0,164.94
1302,Frank Sanders,ARI,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,54.0,749.0,13.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,6.0,164.9
1303,Henry Marshall,KAN,WR,29.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,788.0,15.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,6.0,164.8
1304,Kelvin Martin,SEA,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,57.0,798.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,798.0,5.0,164.8
